WID,LearnCondition,TrialName,LearnTest,TrialBase,TrialNumber,Response,NormResp,TrialType,IsLearning,RevType,CorrectResp,TrialOrd,Time
S096,0,Testing_CD_13_N,Weight,Testing_CD_13,13,B,B,CD,Testing,N,L,133,1840
S096,0,Testing_CB_32_R,Weight,Testing_CB_32,32,B,B,CB,Testing,R,B,134,1234
S096,0,Testing_CD_1_N,Weight,Testing_CD_1,1,B,B,CD,Testing,N,L,135,1545
S096,0,Testing_CW_33_N,Weight,Testing_CW_33,33,B,B,CW,Testing,N,L,136,3459
S096,0,Testing_CW_48_R,Weight,Testing_CW_48,48,R,L,CW,Testing,R,L,137,1708
S096,0,Testing_CB_29_N,Weight,Testing_CB_29,29,B,B,CB,Testing,N,B,138,978
S096,0,Testing_CW_36_R,Weight,Testing_CW_36,36,L,R,CW,Testing,R,L,139,1751
S096,0,Testing_CD_30_R,Weight,Testing_CD_30,30,B,B,CD,Testing,R,L,140,935
S096,0,Testing_CD_19_N,Weight,Testing_CD_19,19,L,L,CD,Testing,N,L,141,1447
S096,0,Testing_CW_42_R,Weight,Testing_CW_42,42,B,B,CW,Testing,R,L,142,1040
S096,0,Testing_CD_29_N,Weight,Testing_CD_29,29,B,B,CD,Testing,N,L,143,2638
S096,0,Testing_CD_10_R,Weight,Testing_CD_10,10,B,B,CD,Testing,R,L,144,1117
S096,0,Testing_CD_42_R,Weight,Testing_CD_42,42,B,B,CD,Testing,R,L,145,998
S096,0,Testing_CW_35_N,Weight,Testing_CW_35,35,B,B,CW,Testing,N,L,146,1191
S096,0,Testing_CW_9_N,Weight,Testing_CW_9,9,B,B,CW,Testing,N,L,147,1262
S096,0,Testing_CB_48_R,Weight,Testing_CB_48,48,L,R,CB,Testing,R,B,148,2573
S096,0,Testing_CW_13_N,Weight,Testing_CW_13,13,B,B,CW,Testing,N,L,149,788
S097,1,Learning_CW_9_R,Weight,Learning_CW_9,9,R,L,CW,Learning,R,L,0,2419
S097,1,Learning_CW_10_N,Weight,Learning_CW_10,10,L,L,CW,Learning,N,L,1,2392
S097,1,Learning_CD_0_N,Weight,Learning_CD_0,0,L,L,CD,Learning,N,L,2,3869
S097,1,Learning_IB_5_R,Weight,Learning_IB_5,5,L,R,IB,Learning,R,L,3,4714
S097,1,Learning_IB_6_N,Weight,Learning_IB_6,6,L,L,IB,Learning,N,L,4,3109
S097,1,Learning_IB_3_R,Weight,Learning_IB_3,3,B,B,IB,Learning,R,L,5,3187
S097,1,Learning_CD_3_R,Weight,Learning_CD_3,3,R,L,CD,Learning,R,L,6,2845
S097,1,Learning_CW_12_N,Weight,Learning_CW_12,12,L,L,CW,Learning,N,L,7,1792
S097,1,Learning_CW_2_N,Weight,Learning_CW_2,2,L,L,CW,Learning,N,L,8,2061
S097,1,Learning_IB_4_N,Weight,Learning_IB_4,4,L,L,IB,Learning,N,L,9,4276
S097,1,Learning_CW_3_R,Weight,Learning_CW_3,3,R,L,CW,Learning,R,L,10,1688
S097,1,Learning_IB_7_R,Weight,Learning_IB_7,7,B,B,IB,Learning,R,L,11,6354
S097,1,Learning_CW_14_N,Weight,Learning_CW_14,14,L,L,CW,Learning,N,L,12,1490
S097,1,Learning_IB_1_R,Weight,Learning_IB_1,1,L,R,IB,Learning,R,L,13,3491
S097,1,Learning_CW_1_R,Weight,Learning_CW_1,1,L,R,CW,Learning,R,L,14,4225
S097,1,Learning_CW_13_R,Weight,Learning_CW_13,13,R,L,CW,Learning,R,L,15,2520
S097,1,Learning_IB_8_N,Weight,Learning_IB_8,8,B,B,IB,Learning,N,L,16,7646
S097,1,Learning_CW_15_R,Weight,Learning_CW_15,15,R,L,CW,Learning,R,L,17,51165
S097,1,Learning_IB_0_N,Weight,Learning_IB_0,0,R,R,IB,Learning,N,L,18,1515
S097,1,Learning_CD_2_N,Weight,Learning_CD_2,2,L,L,CD,Learning,N,L,19,4685
S097,1,Learning_CW_6_N,Weight,Learning_CW_6,6,L,L,CW,Learning,N,L,20,1368
S097,1,Learning_CD_1_R,Weight,Learning_CD_1,1,B,B,CD,Learning,R,L,21,1634
S097,1,Learning_CW_5_R,Weight,Learning_CW_5,5,R,L,CW,Learning,R,L,22,1123
S097,1,Learning_IB_2_N,Weight,Learning_IB_2,2,L,L,IB,Learning,N,L,23,3672
S097,1,Learning_CW_8_N,Weight,Learning_CW_8,8,L,L,CW,Learning,N,L,24,1740
S097,1,Learning_CW_11_R,Weight,Learning_CW_11,11,R,L,CW,Learning,R,L,25,1245
S097,1,Learning_IB_9_R,Weight,Learning_IB_9,9,B,B,IB,Learning,R,L,26,1846
S097,1,Learning_CW_4_N,Weight,Learning_CW_4,4,L,L,CW,Learning,N,L,27,1037
S097,1,Learning_CW_7_R,Weight,Learning_CW_7,7,R,L,CW,Learning,R,L,28,2818
S097,1,Learning_CW_0_N,Weight,Learning_CW_0,0,L,L,CW,Learning,N,L,29,1152
S097,1,Testing_CW_20_N,Weight,Testing_CW_20,20,B,B,CW,Testing,N,L,0,12983
S097,1,Testing_CD_36_N,Weight,Testing_CD_36,36,L,L,CD,Testing,N,L,1,1742
S097,1,Testing_CD_31_R,Weight,Testing_CD_31,31,B,B,CD,Testing,R,L,2,3718
S097,1,Testing_CW_9_R,Weight,Testing_CW_9,9,R,L,CW,Testing,R,L,3,3279
S097,1,Testing_CB_27_R,Weight,Testing_CB_27,27,B,B,CB,Testing,R,B,4,2800
S097,1,Testing_CD_23_R,Weight,Testing_CD_23,23,R,L,CD,Testing,R,L,5,6203
S097,1,Testing_CB_18_N,Weight,Testing_CB_18,18,B,B,CB,Testing,N,B,6,3152
S097,1,Testing_CB_6_N,Weight,Testing_CB_6,6,B,B,CB,Testing,N,B,7,4861
S097,1,Testing_CW_25_R,Weight,Testing_CW_25,25,R,L,CW,Testing,R,L,8,4867
S097,1,Testing_CW_24_N,Weight,Testing_CW_24,24,L,L,CW,Testing,N,L,9,6108
S097,1,Testing_CB_19_R,Weight,Testing_CB_19,19,B,B,CB,Testing,R,B,10,2794
S097,1,Testing_CD_39_R,Weight,Testing_CD_39,39,R,L,CD,Testing,R,L,11,4225
S097,1,Testing_CD_4_N,Weight,Testing_CD_4,4,B,B,CD,Testing,N,L,12,213017
S097,1,Testing_CB_10_N,Weight,Testing_CB_10,10,R,R,CB,Testing,N,B,13,2207
S097,1,Testing_CB_38_N,Weight,Testing_CB_38,38,L,L,CB,Testing,N,B,14,6913
S097,1,Testing_CW_15_R,Weight,Testing_CW_15,15,R,L,CW,Testing,R,L,15,3640
S097,1,Testing_CB_9_R,Weight,Testing_CB_9,9,R,L,CB,Testing,R,B,16,6179
S097,1,Testing_CB_44_N,Weight,Testing_CB_44,44,B,B,CB,Testing,N,B,17,15161
S097,1,Testing_CD_48_N,Weight,Testing_CD_48,48,L,L,CD,Testing,N,L,18,3094
S097,1,Testing_CB_12_N,Weight,Testing_CB_12,12,B,B,CB,Testing,N,B,19,3811
S097,1,Testing_CW_1_R,Weight,Testing_CW_1,1,R,L,CW,Testing,R,L,20,3380
S097,1,Testing_CW_21_R,Weight,Testing_CW_21,21,R,L,CW,Testing,R,L,21,1590
S097,1,Testing_CB_8_N,Weight,Testing_CB_8,8,B,B,CB,Testing,N,B,22,3053
S097,1,Testing_CW_10_N,Weight,Testing_CW_10,10,B,B,CW,Testing,N,L,23,6425
S097,1,Testing_CW_6_N,Weight,Testing_CW_6,6,L,L,CW,Testing,N,L,24,96283
S097,1,Testing_CD_24_N,Weight,Testing_CD_24,24,L,L,CD,Testing,N,L,25,3519
S097,1,Testing_CW_29_R,Weight,Testing_CW_29,29,R,L,CW,Testing,R,L,26,9900
S097,1,Testing_CW_48_N,Weight,Testing_CW_48,48,L,L,CW,Testing,N,L,27,3490
S097,1,Testing_CD_13_R,Weight,Testing_CD_13,13,R,L,CD,Testing,R,L,28,1604
S097,1,Testing_CW_18_N,Weight,Testing_CW_18,18,L,L,CW,Testing,N,L,29,2100
S097,1,Testing_CW_37_R,Weight,Testing_CW_37,37,R,L,CW,Testing,R,L,30,2596
S097,1,Testing_CW_42_N,Weight,Testing_CW_42,42,B,B,CW,Testing,N,L,31,5177
S097,1,Testing_CD_12_N,Weight,Testing_CD_12,12,L,L,CD,Testing,N,L,32,25402
S097,1,Testing_CW_30_N,Weight,Testing_CW_30,30,B,B,CW,Testing,N,L,33,3814
S097,1,Testing_CB_43_R,Weight,Testing_CB_43,43,R,L,CB,Testing,R,B,34,6510
S097,1,Testing_CB_1_R,Weight,Testing_CB_1,1,R,L,CB,Testing,R,B,35,3851
S097,1,Testing_CD_9_R,Weight,Testing_CD_9,9,L,R,CD,Testing,R,L,36,1393
S097,1,Testing_CB_5_R,Weight,Testing_CB_5,5,B,B,CB,Testing,R,B,37,7191
S097,1,Testing_CW_2_N,Weight,Testing_CW_2,2,L,L,CW,Testing,N,L,38,1415
S097,1,Testing_CB_28_N,Weight,Testing_CB_28,28,B,B,CB,Testing,N,B,39,8794
S097,1,Testing_CD_38_N,Weight,Testing_CD_38,38,B,B,CD,Testing,N,L,40,3040
S097,1,Testing_CW_41_R,Weight,Testing_CW_41,41,R,L,CW,Testing,R,L,41,12613
S097,1,Testing_CD_44_N,Weight,Testing_CD_44,44,B,B,CD,Testing,N,L,42,6654
S097,1,Testing_CW_11_R,Weight,Testing_CW_11,11,R,L,CW,Testing,R,L,43,6125
S097,1,Testing_CD_47_R,Weight,Testing_CD_47,47,R,L,CD,Testing,R,L,44,2944
S097,1,Testing_CW_46_N,Weight,Testing_CW_46,46,L,L,CW,Testing,N,L,45,1624
S097,1,Testing_CD_15_R,Weight,Testing_CD_15,15,R,L,CD,Testing,R,L,46,2676
S097,1,Testing_CB_0_N,Weight,Testing_CB_0,0,R,R,CB,Testing,N,B,47,6892
S097,1,Testing_CD_46_N,Weight,Testing_CD_46,46,L,L,CD,Testing,N,L,48,5472
S097,1,Testing_CB_49_R,Weight,Testing_CB_49,49,B,B,CB,Testing,R,B,49,4264
S097,1,Testing_CD_26_N,Weight,Testing_CD_26,26,B,B,CD,Testing,N,L,50,12060
S097,1,Testing_CD_29_R,Weight,Testing_CD_29,29,R,L,CD,Testing,R,L,51,2623
S097,1,Testing_CD_2_N,Weight,Testing_CD_2,2,L,L,CD,Testing,N,L,52,1349
S097,1,Testing_CB_36_N,Weight,Testing_CB_36,36,L,L,CB,Testing,N,B,53,5995
S097,1,Testing_CD_49_R,Weight,Testing_CD_49,49,R,L,CD,Testing,R,L,54,2889
S097,1,Testing_CD_5_R,Weight,Testing_CD_5,5,R,L,CD,Testing,R,L,55,1707
S097,1,Testing_CD_6_N,Weight,Testing_CD_6,6,L,L,CD,Testing,N,L,56,1610
S097,1,Testing_CB_17_R,Weight,Testing_CB_17,17,B,B,CB,Testing,R,B,57,4810
S097,1,Testing_CW_16_N,Weight,Testing_CW_16,16,R,R,CW,Testing,N,L,58,3902
S097,1,Testing_CD_43_R,Weight,Testing_CD_43,43,R,L,CD,Testing,R,L,59,1065
S097,1,Testing_CB_23_R,Weight,Testing_CB_23,23,L,R,CB,Testing,R,B,60,2988
S097,1,Testing_CW_4_N,Weight,Testing_CW_4,4,L,L,CW,Testing,N,L,61,11179
S097,1,Testing_CW_49_R,Weight,Testing_CW_49,49,R,L,CW,Testing,R,L,62,1324
S097,1,Testing_CD_8_N,Weight,Testing_CD_8,8,L,L,CD,Testing,N,L,63,2184
S097,1,Testing_CW_0_N,Weight,Testing_CW_0,0,R,R,CW,Testing,N,L,64,2032
S097,1,Testing_CB_40_N,Weight,Testing_CB_40,40,B,B,CB,Testing,N,B,65,149589
S097,1,Testing_CW_3_R,Weight,Testing_CW_3,3,L,R,CW,Testing,R,L,66,4239
S097,1,Testing_CB_22_N,Weight,Testing_CB_22,22,R,R,CB,Testing,N,B,67,2671
S097,1,Testing_CB_33_R,Weight,Testing_CB_33,33,B,B,CB,Testing,R,B,68,2752
S097,1,Testing_CD_30_N,Weight,Testing_CD_30,30,L,L,CD,Testing,N,L,69,1138
S097,1,Testing_CD_33_R,Weight,Testing_CD_33,33,R,L,CD,Testing,R,L,70,1389
S097,1,Testing_CW_23_R,Weight,Testing_CW_23,23,B,B,CW,Testing,R,L,71,5226
S097,1,Testing_CD_10_N,Weight,Testing_CD_10,10,L,L,CD,Testing,N,L,72,1611
S097,1,Testing_CD_17_R,Weight,Testing_CD_17,17,R,L,CD,Testing,R,L,73,1881
S097,1,Testing_CD_28_N,Weight,Testing_CD_28,28,L,L,CD,Testing,N,L,74,3226
S097,1,Testing_CW_22_N,Weight,Testing_CW_22,22,B,B,CW,Testing,N,L,75,61890
S097,1,Testing_CW_17_R,Weight,Testing_CW_17,17,R,L,CW,Testing,R,L,76,3667
S097,1,Testing_CB_2_N,Weight,Testing_CB_2,2,L,L,CB,Testing,N,B,77,3581
S097,1,Testing_CB_35_R,Weight,Testing_CB_35,35,R,L,CB,Testing,R,B,78,5839
S097,1,Testing_CW_40_N,Weight,Testing_CW_40,40,L,L,CW,Testing,N,L,79,1575
S097,1,Testing_CW_45_R,Weight,Testing_CW_45,45,R,L,CW,Testing,R,L,80,1194
S097,1,Testing_CW_27_R,Weight,Testing_CW_27,27,B,B,CW,Testing,R,L,81,4416
S097,1,Testing_CW_5_R,Weight,Testing_CW_5,5,L,R,CW,Testing,R,L,82,4021
S097,1,Testing_CB_26_N,Weight,Testing_CB_26,26,R,R,CB,Testing,N,B,83,1369
S097,1,Testing_CB_45_R,Weight,Testing_CB_45,45,B,B,CB,Testing,R,B,84,7597
S097,1,Testing_CD_11_R,Weight,Testing_CD_11,11,R,L,CD,Testing,R,L,85,5080
S097,1,Testing_CW_43_R,Weight,Testing_CW_43,43,R,L,CW,Testing,R,L,86,2343
S097,1,Testing_CB_37_R,Weight,Testing_CB_37,37,L,R,CB,Testing,R,B,87,1212
S097,1,Testing_CB_14_N,Weight,Testing_CB_14,14,L,L,CB,Testing,N,B,88,5860
S097,1,Testing_CW_12_N,Weight,Testing_CW_12,12,L,L,CW,Testing,N,L,89,1041
S097,1,Testing_CB_41_R,Weight,Testing_CB_41,41,B,B,CB,Testing,R,B,90,5414
S097,1,Testing_CW_39_R,Weight,Testing_CW_39,39,R,L,CW,Testing,R,L,91,2653
S097,1,Testing_CD_20_N,Weight,Testing_CD_20,20,B,B,CD,Testing,N,L,92,7068
S097,1,Testing_CD_42_N,Weight,Testing_CD_42,42,B,B,CD,Testing,N,L,93,8200
S097,1,Testing_CB_30_N,Weight,Testing_CB_30,30,R,R,CB,Testing,N,B,94,1774
S097,1,Testing_CW_14_N,Weight,Testing_CW_14,14,L,L,CW,Testing,N,L,95,1498
S097,1,Testing_CB_15_R,Weight,Testing_CB_15,15,L,R,CB,Testing,R,B,96,5064
S097,1,Testing_CD_0_N,Weight,Testing_CD_0,0,B,B,CD,Testing,N,L,97,3208
S097,1,Testing_CW_28_N,Weight,Testing_CW_28,28,L,L,CW,Testing,N,L,98,1310
S097,1,Testing_CW_32_N,Weight,Testing_CW_32,32,L,L,CW,Testing,N,L,99,1844
S097,1,Testing_CD_34_N,Weight,Testing_CD_34,34,L,L,CD,Testing,N,L,100,1586
S097,1,Testing_CB_46_N,Weight,Testing_CB_46,46,L,L,CB,Testing,N,B,101,4721
S097,1,Testing_CD_21_R,Weight,Testing_CD_21,21,R,L,CD,Testing,R,L,102,1654
S097,1,Testing_CD_37_R,Weight,Testing_CD_37,37,R,L,CD,Testing,R,L,103,4207
S097,1,Testing_CW_36_N,Weight,Testing_CW_36,36,L,L,CW,Testing,N,L,104,7030
S097,1,Testing_CB_11_R,Weight,Testing_CB_11,11,B,B,CB,Testing,R,B,105,5551
S097,1,Testing_CW_33_R,Weight,Testing_CW_33,33,R,L,CW,Testing,R,L,106,2275
S097,1,Testing_CW_26_N,Weight,Testing_CW_26,26,B,B,CW,Testing,N,L,107,7863
S097,1,Testing_CB_21_R,Weight,Testing_CB_21,21,L,R,CB,Testing,R,B,108,4466
S097,1,Testing_CB_16_N,Weight,Testing_CB_16,16,R,R,CB,Testing,N,B,109,10567
S097,1,Testing_CB_32_N,Weight,Testing_CB_32,32,B,B,CB,Testing,N,B,110,6219
S097,1,Testing_CW_8_N,Weight,Testing_CW_8,8,L,L,CW,Testing,N,L,111,6721
S097,1,Testing_CB_39_R,Weight,Testing_CB_39,39,L,R,CB,Testing,R,B,112,1513
S097,1,Testing_CD_41_R,Weight,Testing_CD_41,41,R,L,CD,Testing,R,L,113,6729
S097,1,Testing_CD_18_N,Weight,Testing_CD_18,18,L,L,CD,Testing,N,L,114,2806
S097,1,Testing_CD_25_R,Weight,Testing_CD_25,25,B,B,CD,Testing,R,L,115,38489
S097,1,Testing_CW_19_R,Weight,Testing_CW_19,19,L,R,CW,Testing,R,L,116,1986
S097,1,Testing_CW_38_N,Weight,Testing_CW_38,38,L,L,CW,Testing,N,L,117,2222
S097,1,Testing_CB_20_N,Weight,Testing_CB_20,20,B,B,CB,Testing,N,B,118,6974
S097,1,Testing_CD_45_R,Weight,Testing_CD_45,45,R,L,CD,Testing,R,L,119,10143
S097,1,Testing_CD_3_R,Weight,Testing_CD_3,3,R,L,CD,Testing,R,L,120,1655
S097,1,Testing_CW_13_R,Weight,Testing_CW_13,13,R,L,CW,Testing,R,L,121,4768
S097,1,Testing_CW_47_R,Weight,Testing_CW_47,47,R,L,CW,Testing,R,L,122,4008
S097,1,Testing_CB_3_R,Weight,Testing_CB_3,3,B,B,CB,Testing,R,B,123,6437
S097,1,Testing_CD_1_R,Weight,Testing_CD_1,1,R,L,CD,Testing,R,L,124,4537
S097,1,Testing_CB_34_N,Weight,Testing_CB_34,34,B,B,CB,Testing,N,B,125,4369
S097,1,Testing_CD_27_R,Weight,Testing_CD_27,27,R,L,CD,Testing,R,L,126,1788
S097,1,Testing_CW_44_N,Weight,Testing_CW_44,44,L,L,CW,Testing,N,L,127,6188
S097,1,Testing_CD_16_N,Weight,Testing_CD_16,16,L,L,CD,Testing,N,L,128,7027
S097,1,Testing_CD_14_N,Weight,Testing_CD_14,14,R,R,CD,Testing,N,L,129,13342
S097,1,Testing_CB_29_R,Weight,Testing_CB_29,29,B,B,CB,Testing,R,B,130,5519
S097,1,Testing_CB_7_R,Weight,Testing_CB_7,7,B,B,CB,Testing,R,B,131,7491
S097,1,Testing_CB_25_R,Weight,Testing_CB_25,25,B,B,CB,Testing,R,B,132,4869
S097,1,Testing_CD_35_R,Weight,Testing_CD_35,35,R,L,CD,Testing,R,L,133,1677
S097,1,Testing_CB_24_N,Weight,Testing_CB_24,24,B,B,CB,Testing,N,B,134,4479
S097,1,Testing_CB_31_R,Weight,Testing_CB_31,31,R,L,CB,Testing,R,B,135,8564
S097,1,Testing_CW_7_R,Weight,Testing_CW_7,7,B,B,CW,Testing,R,L,136,2315
S097,1,Testing_CB_4_N,Weight,Testing_CB_4,4,B,B,CB,Testing,N,B,137,4531
S097,1,Testing_CW_34_N,Weight,Testing_CW_34,34,L,L,CW,Testing,N,L,138,1633
S097,1,Testing_CD_7_R,Weight,Testing_CD_7,7,R,L,CD,Testing,R,L,139,2946
S097,1,Testing_CB_48_N,Weight,Testing_CB_48,48,B,B,CB,Testing,N,B,140,4052
S097,1,Testing_CD_22_N,Weight,Testing_CD_22,22,L,L,CD,Testing,N,L,141,1194
S097,1,Testing_CD_19_R,Weight,Testing_CD_19,19,B,B,CD,Testing,R,L,142,5599
S097,1,Testing_CW_35_R,Weight,Testing_CW_35,35,R,L,CW,Testing,R,L,143,3654
S097,1,Testing_CW_31_R,Weight,Testing_CW_31,31,R,L,CW,Testing,R,L,144,3481
S097,1,Testing_CD_40_N,Weight,Testing_CD_40,40,B,B,CD,Testing,N,L,145,6844
S097,1,Testing_CB_42_N,Weight,Testing_CB_42,42,R,R,CB,Testing,N,B,146,1688
S097,1,Testing_CD_32_N,Weight,Testing_CD_32,32,L,L,CD,Testing,N,L,147,1416
S097,1,Testing_CB_47_R,Weight,Testing_CB_47,47,B,B,CB,Testing,R,B,148,5042
S097,1,Testing_CB_13_R,Weight,Testing_CB_13,13,R,L,CB,Testing,R,B,149,2798
S098,0,Learning_IB_6_R,Weight,Learning_IB_6,6,B,B,IB,Learning,R,L,0,5919
S098,0,Learning_CW_12_R,Weight,Learning_CW_12,12,R,L,CW,Learning,R,L,1,3071
S098,0,Learning_CW_0_R,Weight,Learning_CW_0,0,R,L,CW,Learning,R,L,2,2014
S098,0,Learning_CW_3_N,Weight,Learning_CW_3,3,L,L,CW,Learning,N,L,3,2129
S098,0,Learning_CW_6_R,Weight,Learning_CW_6,6,R,L,CW,Learning,R,L,4,2243
S098,0,Learning_CD_1_N,Weight,Learning_CD_1,1,B,B,CD,Learning,N,L,5,2580
S098,0,Learning_CW_7_N,Weight,Learning_CW_7,7,L,L,CW,Learning,N,L,6,1723
S098,0,Learning_CD_3_N,Weight,Learning_CD_3,3,B,B,CD,Learning,N,L,7,2564
S098,0,Learning_CW_4_R,Weight,Learning_CW_4,4,R,L,CW,Learning,R,L,8,1816
S098,0,Learning_IB_7_N,Weight,Learning_IB_7,7,B,B,IB,Learning,N,L,9,1797
S098,0,Learning_CW_2_R,Weight,Learning_CW_2,2,R,L,CW,Learning,R,L,10,1607
S098,0,Learning_CW_14_R,Weight,Learning_CW_14,14,R,L,CW,Learning,R,L,11,1257
S098,0,Learning_CW_15_N,Weight,Learning_CW_15,15,L,L,CW,Learning,N,L,12,1829
S098,0,Learning_IB_4_R,Weight,Learning_IB_4,4,R,L,IB,Learning,R,L,13,3848
S098,0,Learning_CW_8_R,Weight,Learning_CW_8,8,R,L,CW,Learning,R,L,14,1914
S098,0,Learning_CD_2_R,Weight,Learning_CD_2,2,B,B,CD,Learning,R,L,15,1625
S098,0,Learning_CW_1_N,Weight,Learning_CW_1,1,L,L,CW,Learning,N,L,16,1762
S098,0,Learning_IB_1_N,Weight,Learning_IB_1,1,B,B,IB,Learning,N,L,17,1703
S098,0,Learning_IB_5_N,Weight,Learning_IB_5,5,B,B,IB,Learning,N,L,18,2371
S098,0,Learning_CD_0_R,Weight,Learning_CD_0,0,R,L,CD,Learning,R,L,19,4224
S098,0,Learning_CW_11_N,Weight,Learning_CW_11,11,L,L,CW,Learning,N,L,20,1508
S098,0,Learning_CW_9_N,Weight,Learning_CW_9,9,L,L,CW,Learning,N,L,21,3596
S098,0,Learning_CW_5_N,Weight,Learning_CW_5,5,L,L,CW,Learning,N,L,22,1232
S098,0,Learning_IB_2_R,Weight,Learning_IB_2,2,B,B,IB,Learning,R,L,23,3777
S098,0,Learning_CW_10_R,Weight,Learning_CW_10,10,R,L,CW,Learning,R,L,24,4657
S098,0,Learning_IB_3_N,Weight,Learning_IB_3,3,B,B,IB,Learning,N,L,25,5137
S098,0,Learning_CW_13_N,Weight,Learning_CW_13,13,L,L,CW,Learning,N,L,26,3896
S098,0,Learning_IB_8_R,Weight,Learning_IB_8,8,B,B,IB,Learning,R,L,27,2202
S098,0,Learning_IB_0_R,Weight,Learning_IB_0,0,B,B,IB,Learning,R,L,28,4091
S098,0,Learning_IB_9_N,Weight,Learning_IB_9,9,B,B,IB,Learning,N,L,29,1605
S098,0,Testing_CD_10_R,Weight,Testing_CD_10,10,B,B,CD,Testing,R,L,0,3343
S098,0,Testing_CD_25_N,Weight,Testing_CD_25,25,R,R,CD,Testing,N,L,1,2410
S098,0,Testing_CB_16_R,Weight,Testing_CB_16,16,R,L,CB,Testing,R,B,2,2726
S098,0,Testing_CD_11_N,Weight,Testing_CD_11,11,R,R,CD,Testing,N,L,3,2239
S098,0,Testing_CD_14_R,Weight,Testing_CD_14,14,L,R,CD,Testing,R,L,4,2807
S098,0,Testing_CW_38_R,Weight,Testing_CW_38,38,R,L,CW,Testing,R,L,5,1857
S098,0,Testing_CW_14_R,Weight,Testing_CW_14,14,R,L,CW,Testing,R,L,6,2433
S098,0,Testing_CB_40_R,Weight,Testing_CB_40,40,R,L,CB,Testing,R,B,7,2437
S098,0,Testing_CB_21_N,Weight,Testing_CB_21,21,L,L,CB,Testing,N,B,8,3536
S098,0,Testing_CD_2_R,Weight,Testing_CD_2,2,L,R,CD,Testing,R,L,9,1606
S098,0,Testing_CW_15_N,Weight,Testing_CW_15,15,L,L,CW,Testing,N,L,10,1312
S098,0,Testing_CB_41_N,Weight,Testing_CB_41,41,L,L,CB,Testing,N,B,11,2418
S098,0,Testing_CW_28_R,Weight,Testing_CW_28,28,R,L,CW,Testing,R,L,12,2087
S098,0,Testing_CW_11_N,Weight,Testing_CW_11,11,L,L,CW,Testing,N,L,13,2362
S098,0,Testing_CB_47_N,Weight,Testing_CB_47,47,L,L,CB,Testing,N,B,14,3239
S098,0,Testing_CW_21_N,Weight,Testing_CW_21,21,L,L,CW,Testing,N,L,15,1924
S098,0,Testing_CB_10_R,Weight,Testing_CB_10,10,R,L,CB,Testing,R,B,16,2386
S098,0,Testing_CD_39_N,Weight,Testing_CD_39,39,R,R,CD,Testing,N,L,17,2457
S098,0,Testing_CB_27_N,Weight,Testing_CB_27,27,L,L,CB,Testing,N,B,18,2307
S098,0,Testing_CB_36_R,Weight,Testing_CB_36,36,R,L,CB,Testing,R,B,19,5262
S098,0,Testing_CB_14_R,Weight,Testing_CB_14,14,R,L,CB,Testing,R,B,20,3760
S098,0,Testing_CW_2_R,Weight,Testing_CW_2,2,R,L,CW,Testing,R,L,21,883
S098,0,Testing_CW_10_R,Weight,Testing_CW_10,10,R,L,CW,Testing,R,L,22,919
S098,0,Testing_CW_49_N,Weight,Testing_CW_49,49,L,L,CW,Testing,N,L,23,1773
S098,0,Testing_CB_7_N,Weight,Testing_CB_7,7,L,L,CB,Testing,N,B,24,1802
S098,0,Testing_CB_32_R,Weight,Testing_CB_32,32,R,L,CB,Testing,R,B,25,2600
S098,0,Testing_CB_44_R,Weight,Testing_CB_44,44,R,L,CB,Testing,R,B,26,1751
S098,0,Testing_CB_30_R,Weight,Testing_CB_30,30,R,L,CB,Testing,R,B,27,2740
S098,0,Testing_CD_35_N,Weight,Testing_CD_35,35,R,R,CD,Testing,N,L,28,1441
S098,0,Testing_CD_22_R,Weight,Testing_CD_22,22,L,R,CD,Testing,R,L,29,2305
S098,0,Testing_CW_7_N,Weight,Testing_CW_7,7,L,L,CW,Testing,N,L,30,2063
S098,0,Testing_CW_17_N,Weight,Testing_CW_17,17,L,L,CW,Testing,N,L,31,988
S098,0,Testing_CD_7_N,Weight,Testing_CD_7,7,R,R,CD,Testing,N,L,32,1924
S098,0,Testing_CB_3_N,Weight,Testing_CB_3,3,L,L,CB,Testing,N,B,33,1898
S098,0,Testing_CW_48_R,Weight,Testing_CW_48,48,R,L,CW,Testing,R,L,34,7416
S098,0,Testing_CD_18_R,Weight,Testing_CD_18,18,L,R,CD,Testing,R,L,35,3959
S098,0,Testing_CB_11_N,Weight,Testing_CB_11,11,L,L,CB,Testing,N,B,36,2176
S098,0,Testing_CW_46_R,Weight,Testing_CW_46,46,R,L,CW,Testing,R,L,37,2444
S098,0,Testing_CD_34_R,Weight,Testing_CD_34,34,L,R,CD,Testing,R,L,38,3520
S098,0,Testing_CW_24_R,Weight,Testing_CW_24,24,R,L,CW,Testing,R,L,39,3989
S098,0,Testing_CB_42_R,Weight,Testing_CB_42,42,R,L,CB,Testing,R,B,40,2891
S098,0,Testing_CB_0_R,Weight,Testing_CB_0,0,R,L,CB,Testing,R,B,41,2483
S098,0,Testing_CW_34_R,Weight,Testing_CW_34,34,R,L,CW,Testing,R,L,42,1582
S098,0,Testing_CW_1_N,Weight,Testing_CW_1,1,R,R,CW,Testing,N,L,43,306
S098,0,Testing_CD_1_N,Weight,Testing_CD_1,1,R,R,CD,Testing,N,L,44,3419
S098,0,Testing_CD_0_R,Weight,Testing_CD_0,0,L,R,CD,Testing,R,L,45,1877
